radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,244,91,4120,36139020,-1,25.9219,60.9401,1000,11,1,1773036929,1773073683,0
LTE,244,91,4120,36928534,-1,25.8838,60.9438,1000,21,1,1773036969,1773073683,0
LTE,244,91,4120,36927500,-1,25.8589,60.9456,1000,21,1,1773036989,1773073683,0
LTE,244,91,4120,36585484,-1,25.8312,60.9465,1000,20,1,1773037029,1773073684,0
LTE,244,91,4120,36585494,-1,25.8134,60.947,1000,18,1,1773037049,1773073684,0
LTE,244,91,4120,36622870,-1,25.7819,60.951,1000,16,1,1773037089,1773073684,0
LTE,244,91,4120,36622880,-1,25.7658,60.9544,1000,11,1,1773037109,1773073684,0
LTE,244,91,4120,36125462,-1,25.7526,60.9574,1000,11,1,1773037129,1773073684,0
LTE,244,91,4120,36574230,-1,25.73,60.9633,1000,11,1,1773037169,1773073684,0
LTE,244,91,4120,37058336,-1,25.707,60.9715,535,28,1,1773037229,1773073685,0
LTE,244,91,4120,37160716,-1,25.696,60.9731,1000,17,1,1773037249,1773073685,0
LTE,244,91,4120,36269580,-1,25.6891,60.9735,1000,4,1,1773037269,1773073684,0
LTE,244,91,4120,36269590,-1,25.6882,60.9744,1000,8,1,1773037279,1773073685,0
LTE,244,91,4120,37303564,-1,25.6829,60.9756,1000,18,1,1773037289,1773073685,0
LTE,244,91,4120,37303574,-1,25.6728,60.9757,1000,7,1,1773037309,1773073685,0
LTE,244,91,4120,37486358,-1,25.6678,60.976,1000,3,1,1773037329,1773073684,0
LTE,244,91,4120,37486368,-1,25.6659,60.9761,1000,2,1,1773037339,1773073684,0
LTE,244,91,4120,36627724,-1,25.6578,60.9769,1000,3,1,1773037909,1773073685,0
LTE,244,91,4120,35842316,-1,25.6688,60.9771,1000,10,1,1773040950,1773073685,0
LTE,244,91,4120,37303584,-1,25.676,60.9769,1000,7,1,1773040990,1773073685,0
LTE,244,91,4140,37137420,-1,25.763,62.2485,1000,11,1,1773047870,1776618677,0
LTE,244,91,4140,36289056,-1,25.4956,62.6453,1000,7,1,1773051600,1773406208,0
LTE,244,91,4220,37580832,-1,24.951,60.2246,1000,2,1,1773060401,1773084661,0
LTE,244,91,4220,35927575,-1,24.9294,60.2489,1000,4,1,1773061824,1773084662,0
LTE,244,91,4220,35927063,-1,24.9351,60.2494,1000,11,1,1773061844,1773084662,0
LTE,244,91,4170,36999963,0,25.1941,60.2001,1000,1,1,1773008882,1773008882,0
LTE,244,91,4170,36999958,0,25.1928,60.2097,1000,1,1,1773012829,1773012829,0
LTE,244,91,4170,36962839,0,25.1347,60.228,1000,1,1,1773014678,1773014678,0
LTE,244,91,4010,37378597,0,25.118,60.3633,1000,1,1,1773015633,1773015633,0
LTE,244,5,29012,5796614,0,24.9882,60.3016,1000,1,1,1773017151,1773017151,0
LTE,244,91,4120,36959264,0,25.2715,60.629,1000,1,1,1773017514,1773017514,0
LTE,244,12,123,3165982,-1,24.8661,60.6131,1000,24,1,1773117364,1777503723,0
LTE,244,12,123,2640148,-1,24.8726,60.6239,1000,11,1,1773117484,1773143224,0
LTE,244,12,123,2640138,-1,24.8674,60.6269,1000,6,1,1773117544,1773143224,0
LTE,244,12,123,2837524,-1,24.8559,60.635,1000,6,1,1773121910,1773143225,0
LTE,244,12,123,2837534,-1,24.8516,60.6353,1000,7,1,1773121940,1773143225,0
GSM,244,91,6142,4732,-1,24.8326,60.646,1000,1,1,1773123350,1773123350,0
LTE,244,91,4120,36027429,0,25.2775,60.6335,1000,1,1,1773107269,1773107269,0
GSM,244,12,2100,5845,-1,24.9164,60.1577,1000,10,1,1762249301,1773226741,0
GSM,244,12,2100,2096,-1,24.917,60.1593,1000,13,1,1762249867,1773226741,0
GSM,244,12,2100,2094,-1,24.9184,60.1594,1000,3,1,1762249967,1773226741,0
GSM,244,12,2100,1563,-1,24.9183,60.161,1000,11,1,1762250272,1773226741,0
LTE,244,12,100,1829909,-1,24.9167,60.1575,1000,14,1,1762145820,1773226744,0
LTE,244,12,100,1829400,-1,24.9191,60.1569,1000,10,1,1762146226,1773226744,0
LTE,244,12,100,1829654,-1,24.9178,60.1572,1000,2,1,1762146341,1773226741,0
LTE,244,12,100,1829380,-1,24.9182,60.1567,500,29,1,1762146822,1773226744,0
LTE,244,12,100,1829634,-1,24.9176,60.157,1000,11,1,1762147688,1773226744,0
LTE,244,12,100,1829889,-1,24.9168,60.1575,500,50,1,1762148525,1773226744,0
LTE,244,12,100,1829662,-1,24.9165,60.1574,1000,2,1,1762166549,1773226744,0
LTE,244,12,100,1829898,-1,24.9161,60.1573,1000,3,1,1762166559,1773226741,0
LTE,244,12,100,1828894,-1,24.9223,60.1618,1000,2,1,1762233326,1773226743,0
LTE,244,12,100,2370051,-1,24.9276,60.1662,1000,6,1,1762233626,1773226744,0
LTE,244,12,100,1880323,-1,24.9277,60.1676,1000,1,1,1762233666,1762233666,0
LTE,244,12,100,1880065,-1,24.9272,60.1679,1000,1,1,1762233696,1762233696,0
LTE,244,12,100,1880833,-1,24.925,60.1684,1000,6,1,1762233716,1773226743,0
LTE,244,12,102,1856258,-1,24.9103,60.1876,1000,2,1,1762235885,1773226743,0
LTE,244,12,102,1856257,-1,24.9097,60.1873,1000,1,1,1762238445,1762238445,0
LTE,244,12,102,1855787,-1,24.9136,60.1878,1000,2,1,1762244031,1773226744,0
LTE,244,12,102,1855765,-1,24.919,60.1823,1000,2,1,1762244202,1773226744,0
LTE,244,12,100,1881345,-1,24.931,60.1683,1000,2,1,1762244858,1773226744,0
LTE,244,12,100,1829642,-1,24.9184,60.1595,1000,1,1,1762246871,1762246871,0
LTE,244,91,4220,36960778,-1,24.8714,60.2346,1000,4,1,1773323590,1773343982,0
LTE,244,91,4120,36959263,0,25.2713,60.6293,1000,1,1,1773274868,1773274868,0
LTE,244,91,4140,36326176,-1,25.7467,62.2372,1000,7,1,1773385690,1776618677,0
LTE,244,91,4140,37728022,-1,25.7427,62.236,1000,2,1,1773385720,1773406263,0
LTE,244,91,4140,37516054,-1,25.7364,62.2344,1000,3,1,1773385760,1773406263,0
LTE,244,91,4140,37774870,-1,25.7261,62.2339,1000,7,1,1773385800,1773406264,0
LTE,244,91,4140,37992460,-1,25.7084,62.2304,1000,7,1,1773385940,1773406264,0
LTE,244,91,4220,37147412,-1,24.9333,60.1982,1000,5,1,1773450880,1773474002,0
LTE,244,91,4220,37352458,-1,24.9287,60.1973,1000,3,1,1773451060,1773474002,0
LTE,244,91,4230,35889441,-1,24.9166,60.1899,1000,2,1,1773451350,1773474003,0
LTE,244,91,4230,35868183,-1,24.9143,60.1907,1000,5,1,1773451410,1773474003,0
LTE,244,91,4230,35868193,-1,24.9102,60.1913,1000,7,1,1773451440,1773474003,0
LTE,244,91,4230,99842337,-1,24.9055,60.1914,1000,6,1,1773451500,1773474003,0
LTE,244,91,4230,35872279,-1,24.9015,60.1915,1000,5,1,1773451550,1773474003,0
LTE,244,91,4230,36278541,-1,24.8987,60.192,1000,4,1,1773451570,1773474003,0
LTE,244,91,4230,36568341,-1,24.8966,60.1927,1000,2,1,1773451590,1773474003,0
LTE,244,91,4230,36285717,-1,24.8813,60.1969,1000,1,1,1773452230,1773452230,0
LTE,244,91,4230,36285707,-1,24.8784,60.1975,1000,9,1,1773452280,1773474003,0
LTE,244,91,4230,36285727,-1,24.8771,60.1977,1000,1,1,1773452690,1773452690,0
LTE,244,91,4230,37072917,-1,24.874,60.1964,1000,23,1,1773453010,1773496682,0
LTE,244,91,4230,35841055,-1,24.8743,60.1942,1000,11,1,1773453300,1773516061,0
LTE,244,12,110,2371330,-1,24.8742,60.1946,1000,4,1,1773453340,1773496682,0
LTE,244,91,4230,35841035,-1,24.8783,60.193,1000,8,1,1773453530,1773516061,0
LTE,244,12,110,2096917,-1,24.8738,60.1942,1000,7,1,1773474006,1773496681,0
LTE,244,12,110,2371350,-1,24.8736,60.1944,1000,2,1,1773476066,1773496681,0
LTE,244,12,110,2096151,-1,24.877,60.1991,1000,4,1,1773476156,1773496681,0
LTE,244,12,210,3973397,0,24.9757,60.308,1000,1,1,1773363199,1773363199,0
LTE,244,12,210,2228267,0,24.9195,60.297,1000,12,1,1773365086,1774991720,0
LTE,244,91,4170,36154395,0,25.0124,60.2845,1000,1,1,1773376254,1773376254,0
LTE,244,12,210,2228254,0,24.918,60.2965,1000,1,1,1773394204,1773394204,0
LTE,244,91,4010,35861015,0,24.9197,60.2945,1000,1,1,1773456129,1773456129,0
LTE,244,91,4140,36099851,-1,25.2497,62.7092,1000,5,1,1773632319,1773673264,0
LTE,244,91,4140,37081887,-1,25.7605,62.2557,1000,4,1,1773635349,1773673273,0
LTE,244,91,4140,37410334,-1,25.693,62.6092,1000,1,1,1773638399,1773638399,0
LTE,244,91,4140,35944478,-1,25.6845,62.6163,1000,11,1,1773638459,1773673279,0
LTE,244,91,4140,35959328,-1,25.8036,62.8207,1000,4,1,1773639529,1773673282,0
LTE,244,91,4140,37829152,-1,25.8184,62.9116,1000,21,1,1773639939,1773673284,0
LTE,244,91,37911,11158836,-1,25.8585,63.0735,1000,2,1,1773640899,1775997509,0
LTE,244,91,37911,11158856,-1,25.8602,63.0734,1000,7,1,1773640949,1775997510,0
LTE,244,91,37911,11158866,-1,25.8607,63.0735,1000,13,1,1773640969,1775997510,0
LTE,244,91,37911,11158865,-1,25.865,63.0754,1000,13,1,1773641119,1775997510,0
LTE,244,91,37911,10418515,-1,25.8634,63.0838,1000,11,1,1773641169,1773673286,0
LTE,244,91,37821,10364017,-1,25.6458,64.6222,1000,6,1,1773649420,1773673341,0
LTE,244,91,37821,10364018,-1,25.6281,64.6479,2851,43,1,1773649430,1777223538,0
LTE,244,91,37812,10288672,-1,25.5061,64.9956,1000,12,1,1773651360,1777223542,0
LTE,244,91,37812,10291745,-1,25.5074,65,1000,10,1,1773651380,1777223542,0
LTE,244,91,37812,10284831,-1,25.4815,65.0111,1000,8,1,1773652090,1773673346,0
LTE,244,91,37812,10284833,-1,25.4799,65.0115,1000,1,1,1773652280,1773652280,0
LTE,244,91,37812,11149856,-1,25.477,65.012,1000,5,1,1773652310,1773673346,0
LTE,244,91,37812,10281761,-1,25.4783,65.0119,1000,1,1,1773652350,1773652350,0
LTE,244,91,37812,10278175,-1,25.4767,65.0122,1000,3,1,1773652380,1773673346,0
LTE,244,91,37812,10278176,-1,25.473,65.0123,1000,2,1,1773652550,1773673346,0
LTE,244,91,37812,10278237,-1,25.4732,65.0121,1000,2,1,1773652560,1773673346,0
LTE,244,91,37812,10277921,-1,25.4724,65.0124,1000,1,1,1773652890,1773652890,0
LTE,244,91,37812,10277920,-1,25.4721,65.012,1000,1,1,1773652950,1773652950,0
LTE,244,91,37811,10348400,-1,25.4275,65.2496,2702,21,1,1773703556,1773746582,0
LTE,244,91,37811,10348912,-1,25.4322,65.3072,1013,39,1,1773703906,1773746582,0
LTE,244,91,37811,10348913,-1,25.4421,65.3217,1000,24,1,1773704006,1773746582,0
LTE,244,91,37811,10347376,-1,25.4423,65.3221,1000,3,1,1773704056,1773746582,0
LTE,244,91,37811,10348883,-1,25.4416,65.3335,637,25,1,1773704106,1773746583,0
LTE,244,91,37811,10348843,-1,25.4392,65.343,1000,8,1,1773704186,1773746583,0
LTE,244,91,37811,10348873,-1,25.4394,65.343,1000,11,1,1773704196,1773746583,0
LTE,244,91,37811,10350378,-1,25.3843,65.3969,2413,31,1,1773704416,1775494517,0
LTE,244,91,37811,10350377,-1,25.3977,65.4194,1468,36,1,1773704576,1775494517,0
LTE,244,91,37811,10345257,-1,25.3974,65.4482,639,25,1,1773704796,1773746584,0
LTE,244,91,37811,10345327,-1,25.3893,65.4627,807,28,1,1773704856,1773746584,0
LTE,244,91,37511,10596394,-1,25.1645,65.6201,1070,21,1,1773705666,1773746642,0
LTE,244,91,37511,10596393,-1,25.1269,65.6392,1985,27,1,1773705736,1773746642,0
LTE,244,91,37511,10620969,-1,25.0272,65.6654,940,32,1,1773705996,1773746643,0
LTE,244,91,37511,10620971,-1,24.9696,65.6716,1000,6,1,1773706126,1773746643,0
LTE,244,91,37511,10715433,-1,24.7614,65.688,1636,48,1,1773706426,1773746644,0
LTE,244,91,37511,10584874,-1,24.7387,65.6921,1000,6,1,1773706526,1773746644,0
LTE,244,91,37511,10584873,-1,24.6661,65.7074,3323,35,1,1773706546,1773746680,0
LTE,244,91,37511,10766152,-1,24.6265,65.7176,1000,11,1,1773706736,1773746645,0
LTE,244,91,37511,10766153,-1,24.6144,65.7213,1000,10,1,1773706756,1773746645,0
LTE,244,91,37511,10766123,-1,24.6126,65.7219,1000,11,1,1773706766,1773746645,0
LTE,244,91,37511,10928722,-1,24.5991,65.7257,1000,4,1,1773706806,1773746645,0
LTE,244,91,37511,10724385,-1,24.5847,65.7292,1000,4,1,1773706846,1773746645,0
LTE,244,91,37511,10638891,-1,24.576,65.7352,1000,7,1,1773706886,1773746645,0
LTE,244,91,37511,10638901,-1,24.5744,65.7365,1000,1,1,1773706916,1773706916,0
LTE,244,91,37511,10638881,-1,24.574,65.7368,1000,1,1,1773706926,1773706926,0
LTE,244,91,37511,10638931,-1,24.574,65.7369,1000,1,1,1773706956,1773706956,0
LTE,244,91,37511,10638921,-1,24.5733,65.7374,1000,3,1,1773707096,1773746645,0
LTE,244,91,37511,10953781,-1,24.5708,65.7408,1000,5,1,1773707312,1773746645,0
LTE,244,91,37511,10953791,-1,24.5704,65.7404,1000,6,1,1773707316,1773746645,0
LTE,244,91,37511,10764605,-1,24.5705,65.7397,1000,4,1,1773707326,1773746645,0
LTE,244,91,37511,10953761,-1,24.5698,65.7436,1000,3,1,1773707376,1773746645,0
LTE,244,91,37511,10922271,-1,24.5695,65.7471,1000,8,1,1773707386,1773746645,0
LTE,244,91,37511,10922301,-1,24.5697,65.748,1000,10,1,1773707406,1773746645,0
LTE,244,91,37511,10922283,-1,24.5682,65.7527,1000,6,1,1773707456,1773746645,0
LTE,244,91,37511,10719274,-1,24.5672,65.7561,1000,10,1,1773707476,1773746646,0
LTE,244,91,37511,10936105,-1,24.5666,65.7678,1000,4,1,1773707556,1773746646,0
LTE,244,91,37511,10936135,-1,24.5664,65.7702,1000,7,1,1773707566,1773746646,0
LTE,244,91,37511,10600745,-1,24.5597,65.7894,1000,8,1,1773707716,1773746646,0
LTE,244,91,37511,10600735,-1,24.5539,65.7902,1000,5,1,1773707746,1773746646,0
LTE,244,91,37511,10600765,-1,24.5486,65.7912,1000,3,1,1773707776,1773746646,0
LTE,244,91,37511,10600767,-1,24.5423,65.7941,1000,3,1,1773707816,1773746646,0
LTE,244,91,37511,10600777,-1,24.533,65.797,1000,14,1,1773707826,1773746646,0
LTE,244,91,37511,10600787,-1,24.533,65.797,1000,3,1,1773707856,1773746646,0
LTE,244,91,37511,10693193,-1,24.5264,65.7988,1000,6,1,1773707866,1773746646,0
LTE,244,91,37511,10788652,-1,24.4718,65.8075,1000,8,1,1773708026,1773746646,0
LTE,244,91,37511,10788692,-1,24.4736,65.8073,1000,4,1,1773708036,1773746646,0
LTE,244,91,37511,10687017,-1,24.4307,65.8128,1000,8,1,1773708156,1773746647,0
LTE,244,91,37511,10687273,-1,24.3783,65.8197,1000,11,1,1773708316,1773746647,0
LTE,244,91,37511,10687274,-1,24.3665,65.8215,1000,11,1,1773708346,1773746647,0
LTE,244,91,37511,10686792,-1,24.3119,65.8299,1472,19,1,1773708416,1773746647,0
LTE,244,91,37511,10686802,-1,24.3098,65.8306,1554,26,1,1773708426,1773746647,0
LTE,244,91,37511,10686782,-1,24.3151,65.8296,1000,4,1,1773708466,1773746647,0
LTE,244,91,37511,10686762,-1,24.273,65.8392,1000,11,1,1773708556,1773746648,0
LTE,244,91,37511,10913578,-1,24.2629,65.843,1000,18,1,1773708576,1773746648,0
LTE,244,91,37511,10913577,-1,24.2451,65.8483,1000,19,1,1773708636,1773746648,0
LTE,244,91,37511,10913617,-1,24.2423,65.8494,1000,6,1,1773708676,1773746648,0
LTE,244,91,37511,10913607,-1,24.2265,65.8496,1000,6,1,1773708726,1773746648,0
LTE,244,91,37511,10913567,-1,24.2202,65.8501,1000,6,1,1773708746,1773746648,0
LTE,244,91,37511,10913610,-1,24.2081,65.8473,1000,5,1,1773708766,1775494536,0
LTE,244,91,37511,10917161,-1,24.2118,65.8505,1000,6,1,1773708776,1773746648,0
LTE,244,91,37511,10917153,-1,24.1882,65.8507,1000,2,1,1773708886,1773746648,0
LTE,244,91,37511,10917203,-1,24.1832,65.8508,1000,9,1,1773708896,1773746648,0
LTE,244,91,37511,10917183,-1,24.1856,65.8508,1000,1,1,1773708986,1773708986,0
LTE,244,91,37511,10917193,-1,24.1856,65.8508,1000,1,1,1773709016,1773709016,0
LTE,244,91,37511,10917163,-1,24.1734,65.8514,1000,8,1,1773709146,1773746648,0
LTE,244,91,37511,10922794,-1,24.1688,65.8561,1000,7,1,1773709196,1773746648,0
LTE,244,91,37511,10641706,-1,24.1696,65.8599,1000,3,1,1773709286,1773746648,0
LTE,244,91,37511,10653995,-1,24.1695,65.861,1000,3,1,1773709296,1773746648,0
LTE,244,91,37511,10922793,-1,24.1693,65.8622,1000,3,1,1773709306,1773746648,0
LTE,244,91,37511,10922823,-1,24.169,65.8638,1000,4,1,1773709316,1773746648,0
LTE,244,91,37511,10641736,-1,24.1687,65.864,1000,22,1,1773709326,1774031890,0
LTE,244,91,37511,10641726,-1,24.1687,65.8674,1000,7,1,1773709336,1773746648,0
LTE,244,91,37511,10641737,-1,24.1663,65.8742,1000,14,1,1773709366,1773746649,0
LTE,244,91,37511,10641747,-1,24.1558,65.8923,1643,50,1,1773709406,1773746649,0
LTE,244,91,37511,10946897,-1,24.1485,65.9059,1000,16,1,1773709526,1773746649,0
LTE,244,91,37511,10946898,-1,24.1457,65.913,1000,16,1,1773709556,1773746649,0
LTE,244,91,37511,10946899,-1,24.1348,65.9256,1081,41,1,1773709586,1773746650,0
LTE,244,91,37511,10831698,-1,24.1081,65.9397,927,36,1,1773709666,1773746650,0
LTE,244,91,37511,10831649,-1,24.0643,65.9584,1978,49,1,1773709736,1774031889,0
LTE,244,91,37511,10831659,-1,24.0762,65.9788,3876,40,1,1773709746,1774031889,0
LTE,244,91,38121,10631978,-1,24.0521,66.0313,6171,51,1,1773709876,1773746651,0
LTE,244,91,38121,10631968,-1,24.0639,65.9822,6725,21,1,1773710136,1774031897,0
LTE,244,91,38121,10632017,-1,24.0317,66.0477,1000,19,1,1773710166,1773746651,0
LTE,244,91,38121,10632019,-1,24.0198,66.0539,1000,16,1,1773710206,1773746652,0
LTE,244,91,38121,10631979,-1,23.9708,66.0847,3756,33,1,1773710236,1774031887,0
LTE,244,91,38121,10742826,-1,23.9518,66.0974,1844,51,1,1773710426,1774031887,0
LTE,244,91,38121,10742827,-1,23.9402,66.141,5208,51,1,1773710546,1774031914,0
LTE,244,91,38121,10742817,-1,23.9348,66.1551,2614,37,1,1773710586,1773746680,0
LTE,244,91,38121,10621226,-1,23.8533,66.1733,2462,50,1,1773710856,1774031885,0
LTE,244,91,38121,10621216,-1,23.809,66.189,1261,50,1,1773710946,1774031885,0
LTE,244,91,38121,10621256,-1,23.806,66.204,1000,16,1,1773710986,1773746654,0
LTE,244,91,38121,10621225,-1,23.798,66.215,862,31,1,1773711026,1774031884,0
LTE,244,91,38121,10621227,-1,23.7843,66.2208,6470,22,1,1773711086,1774031898,0
LTE,244,91,38121,10621217,-1,23.73,66.2559,3513,13,1,1773711206,1774031883,0
LTE,244,91,38121,10621267,-1,23.6923,66.2887,4789,22,1,1773711226,1773746686,0
LTE,244,91,38121,10621257,-1,23.7274,66.2606,1157,27,1,1773711236,1773746655,0
LTE,244,91,38121,10563115,-1,23.7093,66.2657,4221,21,1,1773711456,1774031883,0
LTE,244,91,38121,10746667,-1,23.6693,66.3027,1000,21,1,1773711476,1774031883,0
LTE,244,91,38121,10746706,-1,23.6706,66.3089,1000,6,1,1773711496,1773746656,0
LTE,244,91,38121,10746696,-1,23.6734,66.3126,1000,11,1,1773711506,1773746656,0
LTE,244,91,38121,10568264,-1,23.6771,66.3183,1000,8,1,1773711536,1773746656,0
LTE,244,91,38121,10568255,-1,23.6794,66.3216,1000,3,1,1773711576,1773746656,0
LTE,244,91,38121,10568253,-1,23.6839,66.3266,1000,9,1,1773711586,1773746656,0
LTE,244,91,38121,10568263,-1,23.6851,66.3281,1000,22,1,1773711596,1773746656,0
LTE,244,91,38121,10568273,-1,23.6899,66.3348,1251,9,1,1773711636,1773746656,0
LTE,244,91,38121,10563153,-1,23.7129,66.3711,3798,37,1,1773712116,1773746657,0
LTE,244,91,38121,10563113,-1,23.6879,66.3455,3290,36,1,1773712126,1774031882,0
LTE,244,91,38121,10563143,-1,23.7026,66.3485,1000,12,1,1773712136,1773746657,0
LTE,244,91,38121,10568233,-1,23.6817,66.3332,1653,28,1,1773712146,1774031882,0
LTE,244,91,38121,10563103,-1,23.7072,66.3516,1000,6,1,1773712176,1773746657,0
LTE,244,91,38121,10560042,-1,23.7146,66.3707,1000,11,1,1773712256,1773746657,0
LTE,244,91,38121,10560043,-1,23.6944,66.3799,2193,21,1,1773712276,1774031897,0
LTE,244,91,38121,10560083,-1,23.7109,66.3836,1000,6,1,1773712316,1773746657,0
LTE,244,91,38121,10560033,-1,23.7048,66.4036,1000,9,1,1773712396,1773746657,0
LTE,244,91,38121,10560063,-1,23.7066,66.4021,1000,6,1,1773712406,1773746657,0
LTE,244,91,38121,10560073,-1,23.7013,66.4079,1000,6,1,1773712436,1773746657,0
LTE,244,91,38121,10560041,-1,23.6727,66.4084,1000,21,1,1773712446,1774031849,0
LTE,244,91,38121,10560081,-1,23.6888,66.4202,1000,16,1,1773712476,1773746658,0
LTE,244,91,38121,10634272,-1,23.6843,66.43,1000,6,1,1773712546,1773746658,0
LTE,244,91,38121,10634311,-1,23.7086,66.466,2070,19,1,1773712636,1773746658,0
LTE,244,91,38121,10634321,-1,23.7098,66.4667,1596,26,1,1773712656,1773746658,0
LTE,244,91,38121,10634271,-1,23.6911,66.4603,1000,6,1,1773712676,1773746658,0
LTE,244,91,38121,10634281,-1,23.6993,66.4555,5570,22,1,1773712776,1774031897,0
LTE,244,91,38121,10806571,-1,23.8065,66.5246,2211,51,1,1773712926,1773746659,0
LTE,244,91,38121,10614314,-1,23.8382,66.5406,1520,35,1,1773713066,1773746660,0
LTE,244,91,38121,10806569,-1,23.8716,66.564,5938,28,1,1773713126,1773746661,0
LTE,244,91,38121,10806559,-1,23.8607,66.5519,2262,50,1,1773713196,1774031847,0
LTE,244,91,38121,10614354,-1,23.8814,66.5692,1039,32,1,1773713266,1773746660,0
LTE,244,91,38121,10614344,-1,23.8891,66.5776,1000,5,1,1773713396,1773746660,0
LTE,244,91,38121,10614313,-1,23.8976,66.5939,1814,50,1,1773713417,1773746661,0
LTE,244,91,38121,10860330,-1,23.9222,66.6478,4838,21,1,1773713556,1773746661,0
LTE,244,91,38121,10860320,-1,23.8861,66.615,1510,50,1,1773713686,1774031846,0
LTE,244,91,38121,10860360,-1,23.9084,66.631,1000,13,1,1773713726,1773746661,0
LTE,244,91,38121,10593067,-1,23.9192,66.6452,1000,7,1,1773713816,1773746661,0
LTE,244,91,38121,10593066,-1,23.9414,66.6627,1211,22,1,1773713926,1773746661,0
LTE,244,91,38121,10593065,-1,23.9621,66.7081,4341,23,1,1773714026,1773746662,0
LTE,244,91,38121,10593055,-1,23.9654,66.7056,1059,41,1,1773714146,1773746662,0
LTE,244,91,38121,10681386,-1,23.9643,66.7286,1000,22,1,1773714256,1773746662,0
LTE,244,91,38121,10681376,-1,23.9209,66.7477,1044,23,1,1773714306,1774031844,0
LTE,244,91,38121,10681375,-1,23.9784,66.7736,1418,25,1,1773714416,1774031843,0
LTE,244,91,38121,10681415,-1,23.9743,66.777,1239,26,1,1773714436,1774031844,0
LTE,244,91,38121,10681405,-1,23.9685,66.7696,772,33,1,1773714446,1774031844,0
LTE,244,91,38121,10681435,-1,23.9822,66.773,1000,4,1,1773714476,1773746663,0
LTE,244,91,38121,10681445,-1,23.9836,66.7745,1000,4,1,1773714486,1773746663,0
LTE,244,91,38121,10681425,-1,23.9919,66.7833,1000,9,1,1773714526,1773746663,0
LTE,244,91,38121,10860369,-1,23.9919,66.7831,1000,2,1,1773714556,1773746663,0
LTE,244,91,38121,10681385,-1,23.9933,66.7846,1000,5,1,1773714566,1773746663,0
LTE,244,91,38121,10913323,-1,23.9941,66.7858,1000,1,1,1773714636,1773714636,0
LTE,244,91,38121,10913313,-1,23.9941,66.7858,1000,1,1,1773714746,1773714746,0
LTE,244,91,38121,10913362,-1,23.9955,66.7886,1000,8,1,1773714926,1773746663,0
LTE,244,91,38121,10913352,-1,23.9968,66.7914,1000,7,1,1773715006,1773746663,0
LTE,244,91,38121,10913322,-1,23.9977,66.7932,1000,3,1,1773715036,1773746663,0
LTE,244,91,38121,10913321,-1,23.9906,66.7928,1000,22,1,1773715046,1774031843,0
LTE,244,91,38121,10815275,-1,23.9992,66.7996,1000,6,1,1773715076,1773746663,0
LTE,244,91,38121,10681387,-1,23.9982,66.8058,1000,16,1,1773715116,1773746663,0
LTE,244,91,38121,10879530,-1,24.0013,66.8157,1000,14,1,1773715176,1773746663,0
LTE,244,91,38121,10879520,-1,23.9985,66.8196,2395,49,1,1773715206,1774031844,0
LTE,244,91,38121,10879570,-1,24.0035,66.8196,1000,12,1,1773715216,1773746663,0
LTE,244,91,38121,10879560,-1,24.0043,66.8266,1000,13,1,1773715286,1773746663,0
LTE,244,91,38121,10879540,-1,24.0045,66.8283,1000,2,1,1773715346,1773746663,0
LTE,244,91,38121,10879550,-1,24.002,66.8309,1000,1,1,1773715386,1773715386,0
LTE,244,91,38121,10879521,-1,24.0021,66.8365,1000,14,1,1773715446,1774031843,0
LTE,244,91,38121,10879561,-1,23.978,66.8503,1949,28,1,1773715466,1773746664,0
LTE,244,91,38121,10879571,-1,23.9584,66.8694,2942,50,1,1773715516,1773746664,0
LTE,244,91,38121,10879531,-1,23.9209,66.9058,4678,50,1,1773715706,1773746665,0
LTE,244,91,38121,10606378,-1,23.8722,66.9533,5219,22,1,1773716086,1773746665,0
